"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180812","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180827","CanopyArea_20180828"
NA,2018,"Tottori","Jul",183,"GmWMC183","C1",85,0,0.00855,0.00793,0.01135,0.01112,0.01087,0.01034,0.01904,0.02677,0.03473,0.04096,0.06385,0.05291,0.07066,0.07289,0.09718,0.14645,0.16596,0.19345,0.23025,0.20425,0.28958,0.28826,0.34691,0.40091,0.47725,0.52977
NA,2018,"Tottori","Jul",84,"GmWMC084","C1",86,0,0.00716,0.00844,0.00963,0.0108,0.00963,0.00824,0.01662,0.02303,0.02798,0.03942,0.05152,0.04807,0.0433,0.07814,0.08387,0.12443,0.13411,0.17468,0.19263,0.19044,0.26816,0.28986,0.32942,0.37516,0.44737,0.46544
NA,2018,"Tottori","Jul",50,"GmJMC050","C1",87,0,0.00689,0.00983,0.01138,0.01342,0.01106,0.01212,0.02707,0.03558,0.04239,0.05246,0.08187,0.05936,0.06761,0.1037,0.11074,0.19604,0.21009,0.23921,0.25822,0.19176,0.28874,0.28159,0.32045,0.28915,0.37082,0.38745
NA,2018,"Tottori","Jul",90,"GmJMC090","C1",88,0,0.0068,0.01711,0.01926,0.02281,0.02318,0.02169,0.04106,0.05418,0.06057,0.0733,0.09461,0.09177,0.09692,0.1464,0.16418,0.2478,0.25763,0.33361,0.338,0.26036,0.38659,0.38488,0.45631,0.38372,0.44721,0.46247
NA,2018,"Tottori","Jul",58,"GmJMC058","C1",89,0,0.0073,0.00914,0.01023,0.00999,0.00709,0.00773,0.0181,0.0223,0.02262,0.02756,0.04474,0.03772,0.03593,0.04765,0.06623,0.11632,0.13807,0.14489,0.15735,0.13493,0.23018,0.24412,0.30264,0.3348,0.40714,0.46259
NA,2018,"Tottori","Jul",105,"GmJMC105","C1",90,0,0.02081,0.03048,0.03654,0.03993,0.03405,0.0351,0.05901,0.06375,0.07703,0.09392,0.12188,0.11763,0.11544,0.15353,0.18745,0.24755,0.25703,0.29403,0.31346,0.27628,0.36492,0.39963,0.48257,0.487,0.5493,0.59239
NA,2018,"Tottori","Jul",158,"GmJMC158","C1",91,0,0.00586,0.00613,0.00795,0.00863,0.00653,0.00738,0.0227,0.02773,0.03497,0.04846,0.07617,0.07293,0.07316,0.10603,0.13506,0.19366,0.20086,0.24452,0.28073,0.2561,0.3456,0.34631,0.4057,0.44393,0.50327,0.5591
NA,2018,"Tottori","Jul",65,"GmJMC065","C1",92,0,0.02071,0.02203,0.02637,0.02921,0.02763,0.02689,0.04013,0.05611,0.06531,0.0659,0.0942,0.07112,0.07692,0.10802,0.124,0.18868,0.21327,0.25136,0.28794,0.26433,0.33581,0.34968,0.40018,0.36259,0.44643,0.4888
NA,2018,"Tottori","Jul",8,"GmJMC008","C1",93,0,0.01017,0.01481,0.01892,0.01975,0.01691,0.01811,0.03195,0.04275,0.04824,0.06008,0.08044,0.07314,0.08013,0.13183,0.14544,0.22317,0.22665,0.27277,0.30334,0.28697,0.39343,0.39929,0.44959,0.40353,0.40699,0.46122
NA,2018,"Tottori","Jul",62,"GmJMC062","C1",94,0,0.01255,0.01923,0.02153,0.02178,0.02367,0.02472,0.04757,0.06672,0.08064,0.10492,0.12817,0.12616,0.15031,0.20939,0.20724,0.29352,0.31758,0.3891,0.39844,0.33564,0.45414,0.46884,0.53931,0.51996,0.61485,0.64123
NA,2018,"Tottori","Jul",143,"GmWMC143","C1",95,0,0.00516,0.00836,0.01174,0.01308,0.0112,0.01112,0.01941,0.0325,0.04121,0.04967,0.0683,0.06078,0.05816,0.09151,0.10437,0.19058,0.19515,0.26817,0.27424,0.22427,0.35857,0.33313,0.40787,0.40713,0.50719,0.538
NA,2018,"Tottori","Jul",144,"GmWMC144","C1",96,0,0.00423,0.00854,0.01129,0.01196,0.01221,0.00906,0.01559,0.03146,0.03174,0.04008,0.05664,0.05476,0.0552,0.09004,0.12093,0.21145,0.20834,0.27324,0.2797,0.23652,0.33272,0.32629,0.3891,0.38527,0.44505,0.49512
NA,2018,"Tottori","Jul",76,"GmJMC076","C1",97,0,0.01311,0.01604,0.0216,0.02323,0.02269,0.01954,0.03077,0.05557,0.07062,0.09098,0.11282,0.11231,0.12806,0.17343,0.18377,0.24211,0.28482,0.37298,0.39755,0.3809,0.48792,0.5098,0.61066,0.57028,0.68693,0.71893
NA,2018,"Tottori","Jul",120,"GmWMC120","C1",98,0,0.00874,0.01339,0.01562,0.01716,0.01498,0.01442,0.02675,0.03457,0.04202,0.0479,0.06492,0.05843,0.05718,0.07651,0.09366,0.14984,0.16168,0.20208,0.21459,0.17535,0.29362,0.28701,0.33098,0.34657,0.43003,0.46579
NA,2018,"Tottori","Jul",155,"GmWMC155","C1",99,0,0.0037,0.00388,0.00628,0.00628,0.00316,0.00287,0.00959,0.01149,0.01404,0.01687,0.02994,0.02396,0.01524,0.02669,0.04046,0.07416,0.08752,0.1334,0.14053,0.12469,0.25563,0.24369,0.32799,0.33187,0.39604,0.43847
NA,2018,"Tottori","Jul",118,"GmWMC118","C1",100,0,0.01109,0.01501,0.01746,0.01785,0.01371,0.01535,0.01842,0.03142,0.03579,0.04496,0.05571,0.05218,0.05813,0.08707,0.08966,0.13497,0.14497,0.20852,0.21778,0.20924,0.31175,0.30938,0.37478,0.39047,0.46489,0.47158
NA,2018,"Tottori","Jul",104,"GmJMC104","C1",101,0,0.02188,0.03446,0.03847,0.04085,0.04033,0.04193,0.0691,0.09745,0.10468,0.1264,0.15734,0.15759,0.17488,0.22022,0.25356,0.30816,0.33427,0.39079,0.41529,0.41106,0.43022,0.51351,0.5934,0.70818,0.6948,0.83
NA,2018,"Tottori","Jul",31,"GmJMC031","C1",102,0,0.02159,0.03273,0.02972,0.02918,0.03387,0.03367,0.0609,0.08604,0.0861,0.13451,0.15654,0.17227,0.21837,0.24071,0.2893,0.33608,0.37515,0.42284,0.47007,0.47478,0.49808,0.58014,0.65609,0.74468,0.74838,0.83735
NA,2018,"Tottori","Jul",98,"GmJMC098","C1",103,0,0.01516,0.02057,0.02153,0.02338,0.02683,0.02817,0.04546,0.0614,0.07665,0.09282,0.12088,0.13127,0.15654,0.19794,0.23342,0.28563,0.31222,0.35825,0.38322,0.39559,0.41725,0.44953,0.53171,0.70311,0.74631,0.8401
NA,2018,"Tottori","Jul",161,"GmJMC161","C1",104,0,0.01933,0.02166,0.02359,0.02542,0.03246,0.02906,0.05331,0.07967,0.0939,0.12043,0.14503,0.14396,0.15904,0.205,0.23723,0.30043,0.33946,0.37398,0.42437,0.38185,0.39949,0.46237,0.53203,0.73204,0.74583,0.86276
NA,2018,"Tottori","Jul",126,"GmJMC126","C1",105,0,0.0157,0.02253,0.02516,0.02476,0.02874,0.02843,0.04689,0.06105,0.06627,0.09488,0.11834,0.13296,0.154,0.18242,0.22078,0.26102,0.28105,0.32517,0.35357,0.36088,0.37638,0.41,0.51899,0.66055,0.68245,0.78291
NA,2018,"Tottori","Jul",67,"GmJMC067","C1",106,0,0.0152,0.02267,0.02327,0.02418,0.02677,0.02446,0.05071,0.06356,0.06655,0.09382,0.12224,0.12,0.13888,0.17792,0.20083,0.25321,0.27787,0.31491,0.36088,0.33295,0.36793,0.43755,0.46949,0.5774,0.59889,0.66887
NA,2018,"Tottori","Jul",111,"GmJMC111","C1",107,0,0.01842,0.02889,0.03461,0.03371,0.03568,0.03819,0.05981,0.07662,0.08355,0.11599,0.12823,0.14391,0.15746,0.20724,0.21088,0.258,0.28449,0.31887,0.36214,0.3673,0.38073,0.45601,0.52264,0.70407,0.6993,0.80487
NA,2018,"Tottori","Jul",17,"GmJMC017","C1",108,0,0.01932,0.02969,0.03258,0.03169,0.03287,0.03429,0.05818,0.09135,0.09629,0.13186,0.15507,0.16571,0.19836,0.24731,0.27378,0.3227,0.35239,0.40753,0.45303,0.44997,0.4551,0.51599,0.59324,0.72044,0.69191,0.77008
NA,2018,"Tottori","Jul",22,"GmWMC022","C1",109,0,0.00801,0.01337,0.01343,0.01295,0.01373,0.01138,0.02565,0.04304,0.05142,0.06618,0.08911,0.10331,0.12425,0.20099,0.22941,0.27393,0.31437,0.36647,0.4047,0.41481,0.40649,0.45682,0.53883,0.65427,0.62607,0.68886
NA,2018,"Tottori","Jul",178,"GmWMC178","C1",110,0,0.01147,0.01911,0.01905,0.01816,0.02067,0.01945,0.03174,0.04562,0.05745,0.07132,0.1008,0.09594,0.11527,0.15174,0.181,0.23215,0.26418,0.28063,0.34912,0.35888,0.32981,0.40754,0.47418,0.8123,0.7941,0.90849
NA,2018,"Tottori","Jul",23,"GmJMC023","C1",111,0,0.01335,0.02124,0.026,0.03038,0.02894,0.03268,0.05553,0.07346,0.08132,0.11424,0.13018,0.14323,0.16616,0.17029,0.23514,0.27219,0.30274,0.3348,0.37154,0.40254,0.32091,0.41234,0.50956,0.59327,0.58173,0.62256
NA,2018,"Tottori","Jul",125,"GmWMC125","C1",112,0,0.01242,0.01715,0.01928,0.0182,0.01862,0.02064,0.03701,0.05694,0.06826,0.08457,0.12383,0.13855,0.14478,0.18003,0.21478,0.26875,0.28354,0.3154,0.3448,0.36111,0.38694,0.45265,0.52455,0.63432,0.61605,0.71489
NA,2018,"Tottori","Jul",32,"GmJMC032","C1",113,0,0.00659,0.01047,0.01237,0.00957,0.0106,0.01329,0.02491,0.0353,0.03776,0.05349,0.07599,0.07484,0.08437,0.12073,0.15288,0.19281,0.21145,0.27209,0.28428,0.29477,0.30979,0.34047,0.39269,0.48891,0.48528,0.54067
NA,2018,"Tottori","Jul",91,"GmJMC091","C1",114,0,0.02438,0.03227,0.03703,0.03411,0.03658,0.04038,0.06975,0.0864,0.10173,0.12904,0.16257,0.15686,0.17022,0.20294,0.22836,0.27544,0.30267,0.32637,0.35055,0.35261,0.36969,0.42168,0.49113,0.57831,0.60193,0.6563
NA,2018,"Tottori","Jul",39,"GmJMC039","C1",115,0,0.0146,0.02147,0.02657,0.02401,0.02541,0.02595,0.04559,0.0642,0.06755,0.09258,0.11992,0.1338,0.13969,0.18618,0.21383,0.26125,0.29795,0.32947,0.36356,0.37784,0.35419,0.42062,0.48592,0.5945,0.61968,0.68499
NA,2018,"Tottori","Jul",181,"GmWMC181","C1",116,0,0.01346,0.02165,0.02194,0.02133,0.02074,0.02278,0.03879,0.06025,0.07124,0.09623,0.11587,0.12499,0.14019,0.18198,0.18837,0.24213,0.26338,0.31297,0.34273,0.3347,0.36875,0.41455,0.48588,0.69357,0.71125,0.77647
NA,2018,"Tottori","Jul",119,"GmWMC119","C1",117,0,0.01204,0.01494,0.01823,0.01595,0.01881,0.01937,0.03203,0.05509,0.06435,0.08691,0.11514,0.11662,0.14463,0.19086,0.21121,0.23696,0.28192,0.3437,0.37721,0.3772,0.37271,0.4252,0.51671,0.7094,0.69575,0.8037
NA,2018,"Tottori","Jul",2,"GmJMC002","C1",118,0,0.02018,0.03011,0.0383,0.03383,0.03919,0.03996,0.05694,0.06917,0.08531,0.11968,0.15052,0.14579,0.17561,0.18705,0.22375,0.27093,0.28186,0.262,0.29117,0.24719,0.24595,0.25801,0.26291,0.32836,0.30659,0.35532
NA,2018,"Tottori","Jul",122,"GmWMC122","C1",119,0,0.01504,0.01977,0.02541,0.02387,0.02532,0.02823,0.04306,0.07788,0.08538,0.11937,0.1464,0.16266,0.18142,0.21442,0.2708,0.30315,0.33233,0.38232,0.42245,0.43107,0.43376,0.47977,0.59682,0.75805,0.78325,0.85032
NA,2018,"Tottori","Jul",10,"GmWMC010","C1",120,0,0.02302,0.03002,0.03408,0.03126,0.03522,0.03438,0.05339,0.07499,0.08654,0.11584,0.13537,0.14918,0.19071,0.21802,0.25769,0.30726,0.34019,0.38636,0.42893,0.42593,0.41014,0.45288,0.55344,0.65887,0.6557,0.69834
NA,2018,"Tottori","Jul",14,"GmWMC014","C1",121,0,0.01938,0.02405,0.02892,0.03004,0.03352,0.03424,0.05174,0.0708,0.08349,0.10384,0.12787,0.13851,0.15721,0.18415,0.20275,0.23861,0.25962,0.28967,0.33297,0.36287,0.35463,0.4148,0.50253,0.66673,0.6569,0.69234
NA,2018,"Tottori","Jul",88,"GmJMC088","C1",122,0,0.02051,0.02814,0.03598,0.03328,0.03516,0.03266,0.05391,0.07845,0.07774,0.10501,0.14015,0.14352,0.15901,0.1761,0.23231,0.25161,0.29196,0.30094,0.36222,0.36734,0.33747,0.39678,0.46202,0.66233,0.64887,0.75328
NA,2018,"Tottori","Jul",68,"GmJMC068","C1",123,0,0.00982,0.01695,0.02128,0.02139,0.02006,0.01838,0.03349,0.04978,0.05989,0.08066,0.09881,0.09391,0.11281,0.16713,0.17002,0.22001,0.24058,0.28028,0.30501,0.30391,0.28846,0.33297,0.40998,0.47443,0.48537,0.52853
NA,2018,"Tottori","Jul",223,"C1329","C1",124,0,0.0103,0.01752,0.0211,0.02025,0.02316,0.02628,0.03606,0.05847,0.06197,0.07701,0.09873,0.09758,0.10468,0.13578,0.17865,0.22574,0.26121,0.31974,0.36324,0.35527,0.32898,0.39542,0.47356,0.5507,0.58158,0.67209
NA,2018,"Tottori","Jul",89,"GmWMC089","C1",125,0,0.0086,0.01174,0.01511,0.01464,0.01448,0.01401,0.02112,0.02847,0.0322,0.04398,0.06693,0.04798,0.06397,0.0825,0.09736,0.14651,0.16124,0.193,0.23546,0.21599,0.28496,0.30976,0.36465,0.43014,0.43174,0.46726
NA,2018,"Tottori","Jul",7,"GmJMC007","C1",126,0,0.01425,0.019,0.02212,0.02258,0.0232,0.02197,0.03849,0.04935,0.05413,0.07436,0.09739,0.08796,0.10631,0.13378,0.14513,0.19437,0.22206,0.26712,0.31053,0.30278,0.30633,0.31687,0.37849,0.47303,0.45779,0.5082
NA,2018,"Tottori","Jul",184,"GmJMC184","C1",127,0,0.01355,0.0189,0.02475,0.02484,0.02741,0.02369,0.04107,0.06176,0.05839,0.0819,0.11008,0.10152,0.10456,0.12074,0.1417,0.21028,0.24534,0.26436,0.31474,0.3098,0.36056,0.41096,0.48845,0.69061,0.69549,0.85766
NA,2018,"Tottori","Jul",168,"GmWMC168","C1",128,0,0.00383,0.00485,0.00613,0.0063,0.00628,0.00607,0.01494,0.02821,0.03114,0.0411,0.0627,0.05438,0.05357,0.07855,0.09385,0.14224,0.15034,0.20227,0.25,0.2431,0.28809,0.27961,0.34782,0.46069,0.52739,0.60895
NA,2018,"Tottori","Jul",1,"GmWMC001","C1",129,0,0.01631,0.01637,0.02092,0.01968,0.0204,0.01927,0.03931,0.05111,0.0555,0.07196,0.09829,0.08578,0.09545,0.13434,0.12727,0.16559,0.18035,0.19359,0.21142,0.1906,0.19149,0.18771,0.21953,0.24483,0.22806,0.27255
NA,2018,"Tottori","Jul",97,"GmJMC097","C1",130,0,0.018,0.02205,0.02688,0.02849,0.02912,0.03193,0.04985,0.06339,0.07127,0.09584,0.11969,0.1283,0.13366,0.17711,0.18773,0.22956,0.28317,0.32989,0.36488,0.35219,0.42364,0.47863,0.5647,0.7194,0.73843,0.84619
NA,2018,"Tottori","Jul",151,"GmWMC151","C1",131,0,0.00271,0.00499,0.00621,0.00556,0.00588,0.00523,0.01783,0.02099,0.03241,0.04107,0.06649,0.06296,0.06663,0.12038,0.15685,0.21136,0.2381,0.26428,0.30274,0.30632,0.32655,0.36698,0.43763,0.61921,0.63048,0.74665
NA,2018,"Tottori","Jul",59,"GmJMC059","C1",132,0,0.01655,0.01981,0.023,0.01962,0.01809,0.0224,0.03147,0.04743,0.05546,0.07023,0.09415,0.0839,0.09584,0.14385,0.15272,0.20796,0.24649,0.28356,0.31905,0.32458,0.32726,0.37583,0.44262,0.61167,0.61686,0.69048
NA,2018,"Tottori","Jul",159,"GmWMC159","C1",133,0,0.00182,0.00357,0.00525,0.00545,0.00491,0.00459,0.01087,0.02112,0.02351,0.03289,0.04055,0.04003,0.05434,0.08717,0.09245,0.13943,0.15013,0.19893,0.22225,0.21556,0.24987,0.25988,0.31234,0.43244,0.45577,0.52439
NA,2018,"Tottori","Jul",128,"GmJMC128","C1",134,0,0.01826,0.0217,0.02523,0.02546,0.02459,0.02648,0.03554,0.05456,0.0628,0.09079,0.11582,0.11459,0.14523,0.15729,0.20134,0.23558,0.27237,0.32544,0.3548,0.34846,0.36302,0.422,0.50717,0.60179,0.59964,0.65502
NA,2018,"Tottori","Jul",51,"GmJMC051","C1",135,0,0.01189,0.01847,0.02352,0.02253,0.02432,0.02403,0.04497,0.05951,0.07978,0.10071,0.1296,0.11635,0.14238,0.18831,0.23511,0.28066,0.31311,0.3688,0.40697,0.4049,0.40364,0.46636,0.54008,0.66716,0.66736,0.73826
NA,2018,"Tottori","Jul",34,"GmJMC034","C1",136,0,0.02934,0.04156,0.0545,0.05566,0.06642,0.06615,0.09987,0.12864,0.13086,0.19193,0.22011,0.22906,0.25691,0.27435,0.30274,0.33699,0.37838,0.42621,0.46287,0.45719,0.45627,0.49152,0.59435,0.76305,0.75537,0.83092
NA,2018,"Tottori","Jul",94,"GmWMC094","C1",137,0,0.01216,0.01854,0.02434,0.02339,0.02302,0.02382,0.0495,0.06379,0.07273,0.08775,0.1136,0.11075,0.1183,0.16417,0.18667,0.23717,0.26543,0.32411,0.36223,0.36108,0.35635,0.41797,0.49318,0.68262,0.67912,0.76145
NA,2018,"Tottori","Jul",170,"GmWMC170","C1",138,0,0.00385,0.00361,0.00698,0.00582,0.00576,0.0052,0.01523,0.02903,0.03531,0.04917,0.06088,0.0633,0.07795,0.11399,0.13261,0.16748,0.19316,0.27572,0.29498,0.29589,0.31259,0.33411,0.38531,0.66278,0.73652,0.83484
NA,2018,"Tottori","Jul",123,"GmWMC123","C1",139,0,0.01131,0.01482,0.01792,0.01722,0.01679,0.01606,0.02555,0.04588,0.06039,0.06301,0.09477,0.09433,0.10577,0.14161,0.17333,0.21323,0.24131,0.27847,0.30332,0.32357,0.30572,0.37921,0.43396,0.62622,0.61643,0.72618
NA,2018,"Tottori","Jul",188,"GmWMC188","C1",140,0,0.0085,0.01361,0.01643,0.01834,0.01769,0.02252,0.04339,0.06287,0.07857,0.10515,0.12861,0.14098,0.15791,0.18521,0.22775,0.2549,0.27223,0.31208,0.32617,0.32853,0.3169,0.37685,0.42313,0.7351,0.75058,0.8993
NA,2018,"Tottori","Jul",227,"Tachiutaka","C1",141,0,0.00926,0.01344,0.01805,0.01813,0.01755,0.01865,0.03589,0.04915,0.05921,0.07675,0.10706,0.10962,0.12054,0.14808,0.19636,0.23976,0.26821,0.30053,0.32461,0.31907,0.31721,0.34739,0.39139,0.47718,0.46078,0.50706
NA,2018,"Tottori","Jul",40,"GmJMC040","C1",142,0,0.01117,0.01979,0.02418,0.02295,0.02038,0.02324,0.04206,0.05753,0.06014,0.07275,0.10845,0.10217,0.10951,0.15325,0.17233,0.22736,0.26195,0.28879,0.31901,0.32543,0.34551,0.38101,0.47022,0.6705,0.64946,0.70724
NA,2018,"Tottori","Jul",130,"GmJMC130","C1",143,0,0.02017,0.0244,0.03245,0.02521,0.02551,0.02836,0.0622,0.07298,0.06866,0.08951,0.12281,0.11529,0.11767,0.15138,0.17362,0.25844,0.27826,0.30082,0.3409,0.32756,0.32165,0.36592,0.43619,0.56647,0.53226,0.61217
NA,2018,"Tottori","Jul",77,"GmJMC077","C1",144,0,0.01659,0.02155,0.02695,0.02665,0.02426,0.02541,0.05391,0.06676,0.06863,0.09538,0.12825,0.12703,0.13655,0.1974,0.2138,0.25322,0.27996,0.33025,0.36952,0.3719,0.39547,0.42685,0.4955,0.6937,0.65981,0.71359
NA,2018,"Tottori","Jul",25,"GmJMC025","C1",145,0,0.01385,0.02184,0.02847,0.02828,0.02878,0.0327,0.0652,0.0964,0.09667,0.14376,0.17423,0.18316,0.19745,0.2116,0.26641,0.30701,0.34144,0.38722,0.42556,0.43835,0.39289,0.44322,0.51777,0.65139,0.62449,0.67787
NA,2018,"Tottori","Jul",26,"GmJMC026","C1",146,0,0.01096,0.02142,0.02785,0.02828,0.02487,0.0298,0.05356,0.08365,0.08766,0.12606,0.14534,0.15643,0.17715,0.21998,0.26721,0.30794,0.32973,0.38691,0.40877,0.40873,0.41053,0.45713,0.51276,0.63854,0.59788,0.64346
NA,2018,"Tottori","Jul",11,"GmWMC011","C1",147,0,0.01325,0.01779,0.02199,0.02226,0.0197,0.02266,0.04315,0.05596,0.07022,0.09815,0.12304,0.13753,0.16051,0.21365,0.24305,0.30339,0.33379,0.41498,0.44082,0.44337,0.37847,0.48851,0.55355,0.72946,0.74527,0.79759
NA,2018,"Tottori","Jul",222,"C1322","C1",148,0,0.00974,0.01694,0.02476,0.02695,0.02833,0.02873,0.057,0.08261,0.0982,0.13579,0.15233,0.17397,0.20053,0.25741,0.29065,0.33032,0.35792,0.42303,0.44932,0.44894,0.46579,0.52838,0.61782,0.76925,0.73647,0.78223
NA,2018,"Tottori","Jul",75,"GmWMC075","C1",149,0,0.01417,0.03008,0.03501,0.03875,0.0362,0.04049,0.06738,0.09364,0.10234,0.14309,0.18347,0.19113,0.21956,0.26552,0.31437,0.33573,0.37839,0.43541,0.46869,0.44927,0.4561,0.51696,0.60496,0.73296,0.73255,0.79416
NA,2018,"Tottori","Jul",103,"GmWMC103","C1",150,0,0.01775,0.0228,0.03003,0.03142,0.02943,0.03017,0.04915,0.06692,0.08381,0.10885,0.13015,0.13768,0.15407,0.21325,0.21476,0.26969,0.28926,0.36689,0.39321,0.4051,0.4509,0.44543,0.51267,0.75834,0.76697,0.78974
NA,2018,"Tottori","Jul",80,"GmJMC080","C1",151,0,0.01329,0.01919,0.01864,0.01913,0.02226,0.02349,0.04534,0.06501,0.08357,0.10074,0.13422,0.14995,0.16825,0.2176,0.24996,0.32408,0.33369,0.36906,0.40236,0.3698,0.45958,0.46883,0.53569,0.53469,0.5762,0.61356
NA,2018,"Tottori","Jul",53,"GmJMC053","C1",152,0,0.00788,0.01256,0.01078,0.0133,0.01522,0.0165,0.03236,0.06412,0.06912,0.08951,0.11329,0.10849,0.1335,0.17119,0.19831,0.27128,0.30065,0.34779,0.37852,0.389,0.46417,0.50678,0.561,0.55831,0.59557,0.62776
NA,2018,"Tottori","Jul",102,"GmJMC102","C1",153,0,0.02693,0.03591,0.03806,0.04028,0.04157,0.04506,0.07043,0.09525,0.09873,0.12804,0.16137,0.1515,0.18447,0.25699,0.27765,0.35103,0.4016,0.47221,0.46574,0.39424,0.52473,0.53063,0.60413,0.51093,0.5784,0.62055
NA,2018,"Tottori","Jul",138,"GmWMC138","C1",154,0,0.00702,0.0084,0.00945,0.01142,0.0151,0.01607,0.03097,0.04754,0.06224,0.08549,0.10058,0.10057,0.13129,0.14797,0.16549,0.2115,0.22015,0.27162,0.29203,0.28331,0.35095,0.35511,0.38055,0.41445,0.46969,0.51013
NA,2018,"Tottori","Jul",141,"GmWMC141","C1",155,0,0.00975,0.01346,0.01426,0.01188,0.01587,0.0168,0.03449,0.04672,0.0553,0.08784,0.11027,0.11128,0.13314,0.16137,0.18952,0.26342,0.26269,0.30357,0.34858,0.26318,0.37777,0.38724,0.44051,0.41211,0.48437,0.53298
NA,2018,"Tottori","Jul",42,"GmWMC042","C1",156,0,0.00548,0.00849,0.01039,0.00964,0.01142,0.01244,0.02325,0.03567,0.03831,0.05896,0.07187,0.07349,0.09193,0.12235,0.1256,0.16117,0.16822,0.22502,0.24145,0.22764,0.2849,0.26493,0.28706,0.30557,0.31118,0.32846
NA,2018,"Tottori","Jul",182,"GmWMC182","C1",157,0,0.00518,0.00868,0.00914,0.00852,0.01232,0.01684,0.0328,0.0517,0.0619,0.08037,0.10512,0.10591,0.13008,0.16633,0.19332,0.31577,0.32832,0.34435,0.40683,0.36106,0.45948,0.46734,0.51214,0.52434,0.57042,0.61387
NA,2018,"Tottori","Jul",64,"GmJMC064","C1",158,0,0.01019,0.01737,0.01806,0.01919,0.02322,0.02401,0.04847,0.06697,0.07596,0.10904,0.13733,0.13313,0.17736,0.22258,0.2657,0.32196,0.3405,0.40937,0.42562,0.38617,0.52961,0.4761,0.57401,0.54435,0.64362,0.65026
NA,2018,"Tottori","Jul",54,"GmJMC054","C1",159,0,0.01136,0.02494,0.02753,0.02967,0.03069,0.03941,0.063,0.10345,0.12901,0.16496,0.20636,0.22211,0.25005,0.30529,0.34835,0.39776,0.42986,0.51046,0.55039,0.50728,0.64088,0.65049,0.70538,0.67645,0.73859,0.75198
NA,2018,"Tottori","Jul",83,"GmWMC083","C1",160,0,0.01164,0.01749,0.0182,0.01686,0.01671,0.01488,0.0317,0.04557,0.06137,0.07677,0.10134,0.10214,0.13283,0.20728,0.23785,0.28737,0.31388,0.37356,0.39842,0.37294,0.48286,0.49106,0.5524,0.56243,0.58871,0.6303
NA,2018,"Tottori","Jul",47,"GmJMC047","C1",161,0,0.00927,0.01229,0.01219,0.01066,0.01285,0.01172,0.0297,0.04413,0.04598,0.06301,0.0879,0.09514,0.10174,0.18869,0.24354,0.31763,0.35725,0.39907,0.42844,0.38355,0.51002,0.52816,0.59213,0.55847,0.58795,0.63394
NA,2018,"Tottori","Jul",156,"GmWMC156","C1",162,0,0.00461,0.00814,0.00711,0.00613,0.00663,0.0061,0.01083,0.02332,0.02834,0.0387,0.0579,0.06046,0.06347,0.12049,0.13859,0.20983,0.21782,0.2641,0.30521,0.28573,0.38054,0.37448,0.43345,0.46632,0.50426,0.53894
NA,2018,"Tottori","Jul",15,"GmWMC015","C1",163,0,0.00897,0.01112,0.0118,0.01143,0.01166,0.01186,0.02245,0.04461,0.04302,0.06262,0.08504,0.09116,0.12272,0.17144,0.19253,0.2259,0.25436,0.30753,0.31494,0.27632,0.35984,0.36816,0.42108,0.36393,0.43312,0.44504
NA,2018,"Tottori","Jul",154,"GmWMC154","C1",164,0,0.0064,0.01089,0.01034,0.009,0.00965,0.0105,0.01881,0.03549,0.04063,0.04836,0.07415,0.07968,0.10477,0.15386,0.1892,0.24671,0.25005,0.27936,0.30285,0.28203,0.36279,0.35485,0.43267,0.46601,0.52727,0.56705
NA,2018,"Tottori","Jul",121,"GmJMC121","C1",165,0,0.01045,0.01538,0.01949,0.01625,0.01894,0.01969,0.03704,0.05612,0.06928,0.08241,0.10645,0.10982,0.11661,0.16335,0.20367,0.26601,0.27802,0.31946,0.32787,0.30985,0.37975,0.38334,0.44982,0.43785,0.4768,0.50389
NA,2018,"Tottori","Jul",30,"GmJMC030","C1",166,0,0.00976,0.01522,0.0183,0.0165,0.02042,0.01787,0.03879,0.05761,0.07422,0.09619,0.12411,0.1384,0.1521,0.19206,0.2362,0.28388,0.30797,0.35573,0.38018,0.35463,0.43858,0.44411,0.50278,0.45761,0.4873,0.52073
NA,2018,"Tottori","Jul",191,"GmWMC191","C1",167,0,0.00809,0.01221,0.0154,0.01128,0.01472,0.01357,0.02399,0.04329,0.04923,0.06655,0.08823,0.08479,0.11062,0.1578,0.1878,0.23505,0.28044,0.35306,0.34528,0.30914,0.41165,0.40245,0.48643,0.45993,0.56798,0.62602
NA,2018,"Tottori","Jul",192,"GmWMC192","C1",168,0,0.00211,0.00543,0.00673,0.00611,0.00841,0.00858,0.02174,0.03939,0.04625,0.06854,0.09208,0.0889,0.1183,0.14901,0.17518,0.2127,0.23747,0.28385,0.30507,0.28582,0.35774,0.35618,0.40359,0.40869,0.47064,0.51174
